# category, feature_name, length-scale
embeddings	Emb_dimension_250	0.5514729522752095	
embeddings	Emb_dimension_19	0.5864170592358625	
embeddings	Emb_dimension_205	0.6118026082820682	
embeddings	Emb_dimension_227	0.6711203686858355	
embeddings	Emb_dimension_107	0.6752793763699173	
embeddings	Emb_dimension_173	0.6766411499404943	
embeddings	Emb_dimension_16	0.6816514370099852	
embeddings	Emb_dimension_180	0.6899176403384281	
embeddings	Emb_dimension_291	0.7052951867392055	
other	sentimentPositive	0.7069896580850078	
embeddings	Emb_dimension_27	0.713309374537419	
embeddings	Emb_dimension_111	0.7220616039848514	
embeddings	Emb_dimension_150	0.7227701139628041	
embeddings	Emb_dimension_101	0.7259261714944693	
embeddings	Emb_dimension_115	0.7269462656595929	
embeddings	Emb_dimension_241	0.732375237917801	
embeddings	Emb_dimension_86	0.7327008964716157	
embeddings	Emb_dimension_60	0.7430434765961107	
embeddings	Emb_dimension_217	0.7452325390190865	
embeddings	Emb_dimension_220	0.7466622772674358	
embeddings	Emb_dimension_296	0.7470721001070484	
embeddings	Emb_dimension_271	0.7487580891661298	
embeddings	Emb_dimension_256	0.7542662468222779	
embeddings	Emb_dimension_222	0.7594496043971106	
embeddings	Emb_dimension_197	0.7600791661029723	
embeddings	Emb_dimension_122	0.7657719908134125	
embeddings	Emb_dimension_244	0.7669785711253089	
embeddings	Emb_dimension_54	0.772973538287284	
embeddings	Emb_dimension_166	0.7745476885803296	
embeddings	Emb_dimension_85	0.7776075602745305	
embeddings	Emb_dimension_156	0.7833056817615021	
embeddings	Emb_dimension_80	0.7884500832477034	
embeddings	Emb_dimension_133	0.7945150049312997	
embeddings	Emb_dimension_89	0.7946409353386383	
embeddings	Emb_dimension_40	0.8039353313873637	
embeddings	Emb_dimension_114	0.805389081181323	
embeddings	Emb_dimension_224	0.8073221439652637	
embeddings	Emb_dimension_191	0.8075790968981935	
embeddings	Emb_dimension_212	0.8107943665696484	
other	word_more_6_letters_ratio	0.8108525306065648	
