# #id    turkerid    label    a1    a2
arg582041_arg407143	A3QGFLKL2G6NJJ	a2	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	Core classes are more important. Kids should be more focused on learning, and the competitiveness can cause bullying.
arg582041_arg407143	A2VNR6984SDFGQ	equal	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	Core classes are more important. Kids should be more focused on learning, and the competitiveness can cause bullying.
arg582041_arg407143	A3LIXQ36QRSSPQ	a2	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	Core classes are more important. Kids should be more focused on learning, and the competitiveness can cause bullying.
arg582041_arg407143	A3TQLPWV61K8Z0	a1	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	Core classes are more important. Kids should be more focused on learning, and the competitiveness can cause bullying.
arg582041_arg407143	A7VXT3NQLZHTF	a2	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	Core classes are more important. Kids should be more focused on learning, and the competitiveness can cause bullying.
arg582041_arg283063	A2QFSX7BWT3BQ3	a1	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	NO WAY! There are many people in my school who are fat and two periods of pe a week and afterschool sports has NOT changed any of them a tiny bit.
arg582041_arg283063	A178GAAVJ4C3EK	a2	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	NO WAY! There are many people in my school who are fat and two periods of pe a week and afterschool sports has NOT changed any of them a tiny bit.
arg582041_arg283063	A1410WUJ4F9LH1	a1	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	NO WAY! There are many people in my school who are fat and two periods of pe a week and afterschool sports has NOT changed any of them a tiny bit.
arg582041_arg283063	A1MYUUG9YLFIY8	a2	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	NO WAY! There are many people in my school who are fat and two periods of pe a week and afterschool sports has NOT changed any of them a tiny bit.
arg582041_arg283063	AE861G0AY5RGT	a1	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	NO WAY! There are many people in my school who are fat and two periods of pe a week and afterschool sports has NOT changed any of them a tiny bit.
arg582041_arg216634	AIC8CB12DQC0K	a1	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	P.E doesn't help fat kids the fat kids just eat too much or they are growing and eventually they will be normal.
arg582041_arg216634	A11KLFL6POG114	a1	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	P.E doesn't help fat kids the fat kids just eat too much or they are growing and eventually they will be normal.
arg582041_arg216634	A1PH0SIPRL5J5Z	a1	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	P.E doesn't help fat kids the fat kids just eat too much or they are growing and eventually they will be normal.
arg582041_arg216634	AMY1COJ522JFP	equal	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	P.E doesn't help fat kids the fat kids just eat too much or they are growing and eventually they will be normal.
arg582041_arg216634	AIUBQK8VTS4S9	equal	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	P.E doesn't help fat kids the fat kids just eat too much or they are growing and eventually they will be normal.
arg582041_arg485419	A265XKF8DSIKDL	a2	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	Sport should not be compulsaryy!!!!!!!!!!!!!!! So man kids get bullied in pe because they are fatter then others or more unfit! Bullies pick there victims each day in pe so all u guys on the affirmative team are WRONG!
arg582041_arg485419	AH6INN9AAZP38	equal	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	Sport should not be compulsaryy!!!!!!!!!!!!!!! So man kids get bullied in pe because they are fatter then others or more unfit! Bullies pick there victims each day in pe so all u guys on the affirmative team are WRONG!
arg582041_arg485419	A3TQLPWV61K8Z0	a1	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	Sport should not be compulsaryy!!!!!!!!!!!!!!! So man kids get bullied in pe because they are fatter then others or more unfit! Bullies pick there victims each day in pe so all u guys on the affirmative team are WRONG!
arg582041_arg485419	A2NV5THQNHLULM	a2	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	Sport should not be compulsaryy!!!!!!!!!!!!!!! So man kids get bullied in pe because they are fatter then others or more unfit! Bullies pick there victims each day in pe so all u guys on the affirmative team are WRONG!
arg582041_arg485419	A35V3K3PZ1ULET	a2	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	Sport should not be compulsaryy!!!!!!!!!!!!!!! So man kids get bullied in pe because they are fatter then others or more unfit! Bullies pick there victims each day in pe so all u guys on the affirmative team are WRONG!
arg582041_arg202606	A39NJG4UQG6M1L	a1	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	I'm in school and P.E. just make kids unhappy,a lot of people get sad because they are chosen last,they can't play for example I suck at P.E. class I hate I'm always the last to be chosen for the teams and it's not cool and it's not just obese kids there are many obese adults who did P.E. and didn't helped in anything
arg582041_arg202606	A7VXT3NQLZHTF	a2	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	I'm in school and P.E. just make kids unhappy,a lot of people get sad because they are chosen last,they can't play for example I suck at P.E. class I hate I'm always the last to be chosen for the teams and it's not cool and it's not just obese kids there are many obese adults who did P.E. and didn't helped in anything
arg582041_arg202606	A2VNR6984SDFGQ	equal	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	I'm in school and P.E. just make kids unhappy,a lot of people get sad because they are chosen last,they can't play for example I suck at P.E. class I hate I'm always the last to be chosen for the teams and it's not cool and it's not just obese kids there are many obese adults who did P.E. and didn't helped in anything
arg582041_arg202606	A2RM9V1K7SS0PN	equal	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	I'm in school and P.E. just make kids unhappy,a lot of people get sad because they are chosen last,they can't play for example I suck at P.E. class I hate I'm always the last to be chosen for the teams and it's not cool and it's not just obese kids there are many obese adults who did P.E. and didn't helped in anything
arg582041_arg202606	A24GUPMTTVBEXF	equal	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	I'm in school and P.E. just make kids unhappy,a lot of people get sad because they are chosen last,they can't play for example I suck at P.E. class I hate I'm always the last to be chosen for the teams and it's not cool and it's not just obese kids there are many obese adults who did P.E. and didn't helped in anything
arg582041_arg110967	A3TKD7EJ6BM0M5	a2	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	phy. ed is just another class. students should start to be responsible for their actions by the time they are in highschool. if they are responsible with a car, then they should be responsible with their health. the tax payers also dont realize that they are paying for students to go swimming or play the whole hour.
arg582041_arg110967	ANI9GSEQ5SPWA	equal	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	phy. ed is just another class. students should start to be responsible for their actions by the time they are in highschool. if they are responsible with a car, then they should be responsible with their health. the tax payers also dont realize that they are paying for students to go swimming or play the whole hour.
arg582041_arg110967	A39NJG4UQG6M1L	a2	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	phy. ed is just another class. students should start to be responsible for their actions by the time they are in highschool. if they are responsible with a car, then they should be responsible with their health. the tax payers also dont realize that they are paying for students to go swimming or play the whole hour.
arg582041_arg110967	A1TFH6H1ZX2KSJ	equal	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	phy. ed is just another class. students should start to be responsible for their actions by the time they are in highschool. if they are responsible with a car, then they should be responsible with their health. the tax payers also dont realize that they are paying for students to go swimming or play the whole hour.
arg582041_arg110967	A1PMKPD5QEU891	equal	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	phy. ed is just another class. students should start to be responsible for their actions by the time they are in highschool. if they are responsible with a car, then they should be responsible with their health. the tax payers also dont realize that they are paying for students to go swimming or play the whole hour.
arg582041_arg96565	AA2ZTCQHD1N0N	a1	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	some children simply cannot take pe. 4 example some r already in athletics and they are alreaddy training like crazy
arg582041_arg96565	A34NC8YPO3M0NC	a2	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	some children simply cannot take pe. 4 example some r already in athletics and they are alreaddy training like crazy
arg582041_arg96565	AY3SJELAAWLSY	equal	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	some children simply cannot take pe. 4 example some r already in athletics and they are alreaddy training like crazy
arg582041_arg96565	A3JS9XXH1AAB6Q	a1	It must not be mandatory, but at least a requirements but not more often. How would you consider PE if the child is not so well? And if possible separate boys from girls, for boys assign some good games of physical education activity to them, same thing with girls, give them games for girls ideas.	some children simply cannot take pe. 4 example some r already in athletics and they are alreaddy training like crazy
