# #id    turkerid    label    a1    a2
12386_67088	A1DA2KXRJI6AZV	equal	I use Firefox, but the fact is not all sites work well with FireFox, so until its completely mainstream I gotta pick IE.	IE was there since then and is already installed in a typical computer. IE is UNIVERSAL! Firefox still needs to be downloaded or installed.
12386_67088	A2UAP3YWCX2NHN	a1	I use Firefox, but the fact is not all sites work well with FireFox, so until its completely mainstream I gotta pick IE.	IE was there since then and is already installed in a typical computer. IE is UNIVERSAL! Firefox still needs to be downloaded or installed.
12386_67088	A265XKF8DSIKDL	a2	I use Firefox, but the fact is not all sites work well with FireFox, so until its completely mainstream I gotta pick IE.	IE was there since then and is already installed in a typical computer. IE is UNIVERSAL! Firefox still needs to be downloaded or installed.
12386_67088	A3LW8MS4WAPT4S	a1	I use Firefox, but the fact is not all sites work well with FireFox, so until its completely mainstream I gotta pick IE.	IE was there since then and is already installed in a typical computer. IE is UNIVERSAL! Firefox still needs to be downloaded or installed.
12386_67088	A1PMKPD5QEU891	equal	I use Firefox, but the fact is not all sites work well with FireFox, so until its completely mainstream I gotta pick IE.	IE was there since then and is already installed in a typical computer. IE is UNIVERSAL! Firefox still needs to be downloaded or installed.
67088_12383	AIC8CB12DQC0K	a2	IE was there since then and is already installed in a typical computer. IE is UNIVERSAL! Firefox still needs to be downloaded or installed.	I used to be a firefox user but I only have 2GBs of RAM on my system and I like to use more than one program at a time. Firefox sucks up way too much memory to justify the one or two advantages.
67088_12383	A3NKA5KYYMG44F	a2	IE was there since then and is already installed in a typical computer. IE is UNIVERSAL! Firefox still needs to be downloaded or installed.	I used to be a firefox user but I only have 2GBs of RAM on my system and I like to use more than one program at a time. Firefox sucks up way too much memory to justify the one or two advantages.
67088_12383	A2AYYBCUJDPLJF	a2	IE was there since then and is already installed in a typical computer. IE is UNIVERSAL! Firefox still needs to be downloaded or installed.	I used to be a firefox user but I only have 2GBs of RAM on my system and I like to use more than one program at a time. Firefox sucks up way too much memory to justify the one or two advantages.
67088_12383	AJW5YPEFME1E3	equal	IE was there since then and is already installed in a typical computer. IE is UNIVERSAL! Firefox still needs to be downloaded or installed.	I used to be a firefox user but I only have 2GBs of RAM on my system and I like to use more than one program at a time. Firefox sucks up way too much memory to justify the one or two advantages.
67088_12383	A3QGFLKL2G6NJJ	equal	IE was there since then and is already installed in a typical computer. IE is UNIVERSAL! Firefox still needs to be downloaded or installed.	I used to be a firefox user but I only have 2GBs of RAM on my system and I like to use more than one program at a time. Firefox sucks up way too much memory to justify the one or two advantages.
12379_67088	ANI9GSEQ5SPWA	a1	firefox is so bloated now. It uses way more memory. Once everyone buys a new PC, and gets IE7, they'll have no excuse to switch to firefox. FireFox better get their act together. They are becoming more and more like Mozillia who got got gutted from a bloated Netscape. FireFox needs to get gutted. It shouldn't take all my system's memory to use a web browser.	IE was there since then and is already installed in a typical computer. IE is UNIVERSAL! Firefox still needs to be downloaded or installed.
