# #id    turkerid    label    a1    a2
arg336179_arg334929	A1Y1A3ZEQ0JDTL	a2	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	No, i don't think they should be spanked because in my opinion i don't think it works, maybe it will once, but as they grow up it's not a good technique to do, because then y'all wont have a good relationship and the relationship will not grow. There is other techniques they can learn from.
arg336179_arg334929	A1SN8UWQYU7DUZ	a1	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	No, i don't think they should be spanked because in my opinion i don't think it works, maybe it will once, but as they grow up it's not a good technique to do, because then y'all wont have a good relationship and the relationship will not grow. There is other techniques they can learn from.
arg336179_arg334929	A29H76PRANC3J7	a2	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	No, i don't think they should be spanked because in my opinion i don't think it works, maybe it will once, but as they grow up it's not a good technique to do, because then y'all wont have a good relationship and the relationship will not grow. There is other techniques they can learn from.
arg336179_arg334929	A21J7I0BM206N2	equal	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	No, i don't think they should be spanked because in my opinion i don't think it works, maybe it will once, but as they grow up it's not a good technique to do, because then y'all wont have a good relationship and the relationship will not grow. There is other techniques they can learn from.
arg336179_arg334929	A39NJG4UQG6M1L	equal	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	No, i don't think they should be spanked because in my opinion i don't think it works, maybe it will once, but as they grow up it's not a good technique to do, because then y'all wont have a good relationship and the relationship will not grow. There is other techniques they can learn from.
arg336179_arg336048	A35Z88C5KDR07I	a1	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	People should not hit there kids because the kid will think it is OK to hit someone else back like for an example at school they will end up fighting and abusive to others.
arg336179_arg336048	A270VUHJP8068S	equal	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	People should not hit there kids because the kid will think it is OK to hit someone else back like for an example at school they will end up fighting and abusive to others.
arg336179_arg336048	A1W1M17NE40DW5	a2	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	People should not hit there kids because the kid will think it is OK to hit someone else back like for an example at school they will end up fighting and abusive to others.
arg336179_arg336048	A26PLOAVZI23GU	a2	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	People should not hit there kids because the kid will think it is OK to hit someone else back like for an example at school they will end up fighting and abusive to others.
arg336179_arg336048	A46UCQWH5DF37	equal	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	People should not hit there kids because the kid will think it is OK to hit someone else back like for an example at school they will end up fighting and abusive to others.
arg336179_arg335132	A2HO6I23V0847M	a2	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	I disagree on the parents use spaking as an option to dicipline because the childrens are not going to be scare of what their parents are going to them and also because if you do that to your childrens are learning what their parents show them and also because that is not going to help that much the childrens
arg336179_arg335132	AAO99PANYUZQ3	a1	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	I disagree on the parents use spaking as an option to dicipline because the childrens are not going to be scare of what their parents are going to them and also because if you do that to your childrens are learning what their parents show them and also because that is not going to help that much the childrens
arg336179_arg335132	A25SXBJ8JS6JXA	a2	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	I disagree on the parents use spaking as an option to dicipline because the childrens are not going to be scare of what their parents are going to them and also because if you do that to your childrens are learning what their parents show them and also because that is not going to help that much the childrens
arg336179_arg335132	A3OSBMDWIRT9NZ	equal	No because hitting your child could mentally scar them for life. also it can make them think hitting their kids is alright.	I disagree on the parents use spaking as an option to dicipline because the childrens are not going to be scare of what their parents are going to them and also because if you do that to your childrens are learning what their parents show them and also because that is not going to help that much the childrens
